id,conference,year,code_link,correct,is_public,platform,note
federated_black-box_adaptation_for_semantic_segmen,NeurIPS (Neural Information Processing Systems),2024,https://github.com/JayParanjape/blackfed/tree/master,FALSE,TRUE,GitHub,
doob's_lagrangian:_a_sample-efficient_variational_,NeurIPS (Neural Information Processing Systems),2024,https://github.com/plainerman/variational-doob,TRUE,TRUE,GitHub,
co-evolution_transformer_for_protein_contact_predi,NeurIPS (Neural Information Processing Systems),2021,https://github.com/microsoft/ProteinFolding/tree/main/coevolution_transformer,TRUE,TRUE,GitHub,
beyond_invariance:_test-time_label-shift_adaptatio,NeurIPS (Neural Information Processing Systems),2023,https://github.com/nalzok/test-time-label-shift,TRUE,TRUE,GitHub,
how_robust_are_the_estimated_effects_of_nonpharmac,NeurIPS (Neural Information Processing Systems),2020,https://github.com/epidemics/COVIDNPIs/tree/neurips,TRUE,TRUE,GitHub,
adaptive_learning_of_rank-one_models_for_efficient,NeurIPS (Neural Information Processing Systems),2020,https://github.com/TavorB/adaptiveSpectral,FALSE,TRUE,GitHub,
uni-med:_a_unified_medical_generalist_foundation_m,NeurIPS (Neural Information Processing Systems),2024,https://github.com/tsinghua-msiip/Uni-Med,TRUE,TRUE,GitHub,
capturing_the_denoising_effect_of_pca_via_compress,NeurIPS (Neural Information Processing Systems),2024,N/A,TRUE,FALSE,N/A,
prospect_ptms:_rich_labeled_tandem_mass_spectromet,NeurIPS (Neural Information Processing Systems),2024,https://github.com/wilhelm-lab/PROSPECT?tab=readme-ov-file,FALSE,TRUE,GitHub,
corticalflow:_a_diffeomorphic_mesh_transformer_net,NeurIPS (Neural Information Processing Systems),2021,https://bitbucket.csiro.au/projects/CRCPMAX/repos/corticalflow/browse,FALSE,TRUE,Bitbucket,
so3krates:_equivariant_attention_for_interactions_,NeurIPS (Neural Information Processing Systems),2022,https://github.com/thorben-frank/mlff,TRUE,TRUE,GitHub,
a_scalable_generative_model_for_dynamical_system_r,NeurIPS (Neural Information Processing Systems),2024,https://github.com/humml-lab/GTF-ConvSSM,TRUE,TRUE,GitHub,
strictly_batch_imitation_learning_by_energy-based_,NeurIPS (Neural Information Processing Systems),2020,https://github.com/vanderschaarlab/mlforhealthlabpub/tree/main/alg/edm,FALSE,TRUE,GitHub,
sourcerer:_sample-based_maximum_entropy_source_dis,NeurIPS (Neural Information Processing Systems),2024,https://github.com/mackelab/sourcerer,TRUE,TRUE,GitHub,
fine-grained_zero-shot_learning_with_dna_as_side_i,NeurIPS (Neural Information Processing Systems),2021,https://github.com/sbadirli/Fine-Grained-ZSL-with-DNA,TRUE,TRUE,GitHub,
equivariant_neural_diffusion_for_molecule_generati,NeurIPS (Neural Information Processing Systems),2024,https://github.com/frcnt/equivariant-neural-diffusion,FALSE,TRUE,GitHub,
modeling_shared_responses_in_neuroimaging_studies_,NeurIPS (Neural Information Processing Systems),2020,https://github.com/hugorichard/multiviewica,TRUE,TRUE,GitHub,
linkernet:_fragment_poses_and_linker_co-design_wit,NeurIPS (Neural Information Processing Systems),2023,https://github.com/guanjq/LinkerNet,TRUE,TRUE,GitHub,
a_regularized_conditional_gan_for_posterior_sampli,NeurIPS (Neural Information Processing Systems),2023,https://github.com/matt-bendel/rcGAN,TRUE,TRUE,GitHub,
benchmarking_encoder-decoder_architectures_for_bip,NeurIPS (Neural Information Processing Systems),2023,https://github.com/naamiinepal/xrayto3D-benchmark,TRUE,TRUE,GitHub,
polyhedron_attention_module:_learning_adaptive-ord,NeurIPS (Neural Information Processing Systems),2023,N/A,FALSE,FALSE,N/A,
med-unic:_unifying_cross-lingual_medical_vision-la,NeurIPS (Neural Information Processing Systems),2023,https://github.com/SUSTechBruce/Med-UniC,TRUE,TRUE,GitHub,
system_identification_with_biophysical_constraints,NeurIPS (Neural Information Processing Systems),2020,https://github.com/berenslab/bc_network,TRUE,TRUE,GitHub,
touchstone_benchmark:_are_we_on_the_right_way_for_,NeurIPS (Neural Information Processing Systems),2024,https://github.com/MrGiovanni/Touchstone,TRUE,TRUE,GitHub,
towards_trustworthy_automatic_diagnosis_systems_by,NeurIPS (Neural Information Processing Systems),2022,https://github.com/mila-iqia/casande-rl,FALSE,TRUE,GitHub,
ddgs-ct:_direction-disentangled_gaussian_splatting,NeurIPS (Neural Information Processing Systems),2024,N/A,TRUE,FALSE,N/A,
eye-gaze_guided_multi-modal_alignment_for_medical_,NeurIPS (Neural Information Processing Systems),2024,https://github.com/MoMarky/EGMA,TRUE,TRUE,GitHub,
training_compute-optimal_protein_language_models,NeurIPS (Neural Information Processing Systems),2024,https://github.com/cxysteven/ScalingProteinLM,TRUE,TRUE,GitHub,
sr-caco-2:_a_dataset_for_confocal_fluorescence_mic,NeurIPS (Neural Information Processing Systems),2024,https://github.com/sbelharbi/sr-caco-2,TRUE,TRUE,GitHub,
unlocking_the_potential_of_global_human_expertise,NeurIPS (Neural Information Processing Systems),2024,https://github.com/cognizant-ai-labs/rhea-demo,TRUE,TRUE,GitHub,
improving_black-box_optimization_in_vae_latent_spa,NeurIPS (Neural Information Processing Systems),2021,https://github.com/pascalnotin/uncertainty_guided_optimization,TRUE,TRUE,GitHub,
end-to-end_reconstruction_meets_data-driven_regula,NeurIPS (Neural Information Processing Systems),2021,https://github.com/Subhadip-1/unrolling_meets_data_driven_regularization,TRUE,TRUE,GitHub,
reverse_engineering_recurrent_neural_networks_with,NeurIPS (Neural Information Processing Systems),2021,https://github.com/jimmysmith1919/JSLDS_public,TRUE,TRUE,GitHub,
classifier-guided_gradient_modulation_for_enhanced,NeurIPS (Neural Information Processing Systems),2024,https://github.com/zrguo/CGGM,TRUE,TRUE,GitHub,
counterfactual_temporal_point_processes,NeurIPS (Neural Information Processing Systems),2022,https://github.com/Networks-Learning/counterfactual-tpp,FALSE,TRUE,GitHub,
a_decision-language_model_(dlm)_for_dynamic_restle,NeurIPS (Neural Information Processing Systems),2024,N/A,TRUE,FALSE,N/A,
uncertainty_of_thoughts:_uncertainty-aware_plannin,NeurIPS (Neural Information Processing Systems),2024,https://github.com/zhiyuanhubj/UoT,TRUE,TRUE,GitHub,
prefix-tree_decoding_for_predicting_mass_spectra_f,NeurIPS (Neural Information Processing Systems),2023,https://github.com/samgoldman97/ms-pred,TRUE,TRUE,GitHub,
proteinshake:_building_datasets_and_benchmarks_for,NeurIPS (Neural Information Processing Systems),2023,https://github.com/BorgwardtLab/proteinshake_models,TRUE,TRUE,GitHub,
smalltolarge_(s2l):_scalable_data_selection_for_fi,NeurIPS (Neural Information Processing Systems),2024,https://github.com/BigML-CS-UCLA/S2L,TRUE,TRUE,GitHub,
protgo:_function-guided_protein_modeling_for_unifi,NeurIPS (Neural Information Processing Systems),2024,N/A,FALSE,FALSE,N/A,
online_neural_connectivity_estimation_with_noisy_g,NeurIPS (Neural Information Processing Systems),2020,https://github.com/pearsonlab/BinaryStim,TRUE,TRUE,GitHub,
large-scale_differentiable_causal_discovery_of_fac,NeurIPS (Neural Information Processing Systems),2022,https://github.com/genentech/dcdfg,FALSE,TRUE,GitHub,
factorized_neural_processes_for_neural_processes:_,NeurIPS (Neural Information Processing Systems),2020,https://github.com/peabody124/fnp_neurips2020,TRUE,TRUE,GitHub,
neural_decoding_from_stereotactic_eeg:_accounting_,NeurIPS (Neural Information Processing Systems),2024,https://github.com/gmentz/seegnificant,FALSE,TRUE,GitHub,
modeling_task_effects_on_meaning_representation_in,NeurIPS (Neural Information Processing Systems),2020,https://github.com/otiliastr/brain_task_effect,TRUE,TRUE,GitHub,
confoundergan:_protecting_image_data_privacy_with_,NeurIPS (Neural Information Processing Systems),2022,https://github.com/gloewing/causal_opto,FALSE,TRUE,GitHub,
robustness_via_uncertainty-aware_cycle_consistency,NeurIPS (Neural Information Processing Systems),2021,https://github.com/ExplainableML/UncertaintyAwareCycleConsistency,TRUE,TRUE,GitHub,
foundation_inference_models_for_markov_jump_proces,NeurIPS (Neural Information Processing Systems),2024,https://github.com/FIM4Science/OpenFIM,FALSE,TRUE,GitHub,
retrieval-augmented_multiple_instance_learning,NeurIPS (Neural Information Processing Systems),2023,https://github.com/ralphc1212/ram-mil,TRUE,TRUE,GitHub,
recurrent_switching_dynamical_systems_models_for_m,NeurIPS (Neural Information Processing Systems),2020,https://github.com/lindermanlab/ssm,TRUE,TRUE,GitHub,
"abdomenatlas-8k:_annotating_8,000_ct_volumes_for_m",NeurIPS (Neural Information Processing Systems),2023,https://github.com/MrGiovanni/AbdomenAtlas,TRUE,TRUE,GitHub,
gradient_regularized_v-learning_for_dynamic_treatm,NeurIPS (Neural Information Processing Systems),2020,https://bitbucket.org/mvdschaar/mlforhealthlabpub,TRUE,TRUE,Bitbucket,
neural_additive_models:_interpretable_machine_lear,NeurIPS (Neural Information Processing Systems),2021,https://github.com/google-research/google-research/tree/master/neural_additive_models,FALSE,TRUE,GitHub,
causal_inference_in_the_closed-loop:_marginal_stru,NeurIPS (Neural Information Processing Systems),2024,https://github.com/gloewing/causal_opto,FALSE,TRUE,GitHub,
refine:_a_fine-grained_medication_recommendation_s,NeurIPS (Neural Information Processing Systems),2023,N/A,TRUE,FALSE,N/A,
fuse:_fast_unified_simulation_and_estimation_for_p,NeurIPS (Neural Information Processing Systems),2024,https://github.com/camlab-ethz/FUSE,FALSE,TRUE,GitHub,
amortized_inference_for_causal_structure_learning,NeurIPS (Neural Information Processing Systems),2022,https://github.com/larslorch/avici,TRUE,TRUE,GitHub,
grasp:_navigating_retrosynthetic_planning_with_goa,NeurIPS (Neural Information Processing Systems),2022,N/A,TRUE,FALSE,N/A,
attentive_transfer_entropy_to_exploit_transient_em,NeurIPS (Neural Information Processing Systems),2023,N/A,TRUE,FALSE,N/A,
timewarp:_transferable_acceleration_of_molecular_d,NeurIPS (Neural Information Processing Systems),2023,https://github.com/microsoft/timewarp,TRUE,TRUE,GitHub,
learning_invariant_molecular_representation_in_lat,NeurIPS (Neural Information Processing Systems),2023,https://github.com/HICAI-ZJU/iMoLD,TRUE,TRUE,GitHub,
federated_split_task-agnostic__vision_transformer_,NeurIPS (Neural Information Processing Systems),2021,N/A,TRUE,FALSE,N/A,
learning_invariances_in_neural_networks_from_train,NeurIPS (Neural Information Processing Systems),2020,https://github.com/g-benton/learning-invariances,TRUE,TRUE,GitHub,
crocs:_clustering_and_retrieval_of_cardiac_signals,NeurIPS (Neural Information Processing Systems),2021,N/A,TRUE,FALSE,N/A,
goal_driven_discovery_of_distributional_difference,NeurIPS (Neural Information Processing Systems),2023,https://github.com/ruiqi-zhong/D5,TRUE,TRUE,GitHub,
understanding_the_limitations_of_deep_models_for_m,NeurIPS (Neural Information Processing Systems),2023,https://github.com/junxia97/IFM,FALSE,TRUE,GitHub,
medcalc-bench:_evaluating_large_language_models_fo,NeurIPS (Neural Information Processing Systems),2024,https://github.com/ncbi-nlp/MedCalc-Bench,TRUE,TRUE,GitHub,
a_benchmark_for_prediction_of_transcriptomic_respo,NeurIPS (Neural Information Processing Systems),2024,https://github.com/openproblems-bio/task_perturbation_prediction,FALSE,TRUE,GitHub,
motionttt:_2d_test-time-training_motion_estimation,NeurIPS (Neural Information Processing Systems),2024,https://github.com/MLI-lab/MRI_MotionTTT,TRUE,TRUE,GitHub,
reconstructing_the_mind's_eye:_fmri-to-image_with_,NeurIPS (Neural Information Processing Systems),2023,https://github.com/MedARC-AI/fMRI-reconstruction-NSD,TRUE,TRUE,GitHub,
copycats:_the_many_lives_of_a_publicly_available_m,NeurIPS (Neural Information Processing Systems),2024,N/A,TRUE,FALSE,N/A,
local_spatiotemporal_representation_learning_for_l,NeurIPS (Neural Information Processing Systems),2022,https://github.com/mengweiren/longitudinal-representation-learning,TRUE,TRUE,GitHub,
association_graph_learning_for_multi-task_classifi,NeurIPS (Neural Information Processing Systems),2022,https://github.com/autumn9999/MTC-with-Category-Shifts,FALSE,TRUE,GitHub,
efficiently_incorporating_quintuple_interactions_i,NeurIPS (Neural Information Processing Systems),2023,https://github.com/Zun-Wang/QuinNet,FALSE,TRUE,GitHub,
gnnguard:_defending_graph_neural_networks_against_,NeurIPS (Neural Information Processing Systems),2020,https://github.com/mims-harvard/GNNGuard,FALSE,TRUE,GitHub,
can_contrastive_learning_avoid_shortcut_solutions?,NeurIPS (Neural Information Processing Systems),2021,https://github.com/joshr17/IFM,TRUE,TRUE,GitHub,
low-dimensional_structure_in_the_space_of_language,NeurIPS (Neural Information Processing Systems),2021,https://github.com/HuthLab/rep_structure,TRUE,TRUE,GitHub,
scalable_thompson_sampling_using_sparse_gaussian_p,NeurIPS (Neural Information Processing Systems),2021,N/A,TRUE,FALSE,N/A,
comenet:_towards_complete_and_efficient_message_pa,NeurIPS (Neural Information Processing Systems),2022,https://github.com/divelab/DIG,TRUE,TRUE,GitHub,
graph_diffusion_transformers_for_multi-conditional,NeurIPS (Neural Information Processing Systems),2024,https://github.com/liugangcode/Graph-DiT,FALSE,TRUE,GitHub,
accountability_in_offline_reinforcement_learning:_,NeurIPS (Neural Information Processing Systems),2023,https://github.com/vanderschaarlab/Accountable-Offline-RL,FALSE,TRUE,GitHub,
micro-bench:_a_microscopy_benchmark_for_vision-lan,NeurIPS (Neural Information Processing Systems),2024,https://github.com/yeung-lab/Micro-Bench,TRUE,TRUE,GitHub,
modular_flows:_differential_molecular_generation,NeurIPS (Neural Information Processing Systems),2022,N/A,TRUE,FALSE,N/A,
natural_image_synthesis_for_the_retina_with_variat,NeurIPS (Neural Information Processing Systems),2022,https://github.com/Babak70/Natural_image_synthesis,FALSE,TRUE,GitHub,
improving_compositional_generalization_using_itera,NeurIPS (Neural Information Processing Systems),2023,N/A,TRUE,FALSE,N/A,
evaluating_self-supervised_learning_for_molecular_,NeurIPS (Neural Information Processing Systems),2023,https://github.com/hansen7/MolGraphEval,FALSE,TRUE,GitHub,
dyngfn:_towards_bayesian_inference_of_gene_regulat,NeurIPS (Neural Information Processing Systems),2023,https://github.com/lazaratan/dyn-gfn,TRUE,TRUE,GitHub,
an_iterative_self-learning_framework_for_medical_d,NeurIPS (Neural Information Processing Systems),2023,N/A,TRUE,FALSE,N/A,
text_promptable_surgical_instrument_segmentation_w,NeurIPS (Neural Information Processing Systems),2023,https://github.com/franciszzj/TP-SIS,FALSE,TRUE,GitHub,
exponential_family_dynamical_systems_(xfads):_larg,NeurIPS (Neural Information Processing Systems),2024,https://github.com/catniplab/xfads,FALSE,TRUE,GitHub,
fedmeki:_a_benchmark_for_scaling_medical_foundatio,NeurIPS (Neural Information Processing Systems),2024,https://github.com/psudslab/FEDMEKI,TRUE,TRUE,GitHub,
learning_provably_robust_estimators_for_inverse_pr,NeurIPS (Neural Information Processing Systems),2023,https://github.com/MLI-lab/robust_reconstructors_via_jittering,TRUE,TRUE,GitHub,
neural_topographic_factor_analysis_for_fmri_data,NeurIPS (Neural Information Processing Systems),2020,N/A,TRUE,FALSE,N/A,
transfer_learning_on_heterogeneous_feature_spaces_,NeurIPS (Neural Information Processing Systems),2022,https://github.com/ioanabica/HTCE-learners,TRUE,TRUE,GitHub,
benchmarking_large_language_models_on_cmexam_-_a_c,NeurIPS (Neural Information Processing Systems),2023,https://github.com/williamliujl/CMExam,FALSE,TRUE,GitHub,
on_learning_necessary_and_sufficient_causal_graphs,NeurIPS (Neural Information Processing Systems),2023,N/A,TRUE,FALSE,N/A,
navigating_chemical_space_with_latent_flows,NeurIPS (Neural Information Processing Systems),2024,https://github.com/garywei944/ChemFlow,TRUE,TRUE,GitHub,
gv-rep:_a_large-scale_dataset_for_genetic_variant_,NeurIPS (Neural Information Processing Systems),2024,https://github.com/bowang-lab/genomic-FM,FALSE,TRUE,GitHub,
a_new_perspective_on_building_efficient_and_expres,NeurIPS (Neural Information Processing Systems),2023,https://github.com/yuanqidu/LeftNet,TRUE,TRUE,GitHub,
optimal_efficiency-envy_trade-off_via_optimal_tran,NeurIPS (Neural Information Processing Systems),2022,N/A,TRUE,FALSE,N/A,
mri:_multi-modal_3d_human_pose_estimation_dataset_,NeurIPS (Neural Information Processing Systems),2022,https://github.com/sizhean/mri,FALSE,TRUE,GitHub,
adversarial_auto-augment_with_label_preservation:_,NeurIPS (Neural Information Processing Systems),2022,https://github.com/kai-wen-yang/LPA3,TRUE,TRUE,GitHub,
vaiphy:_a_variational_inference_based_algorithm_fo,NeurIPS (Neural Information Processing Systems),2022,https://github.com/Lagergren-Lab/VaiPhy,TRUE,TRUE,GitHub,
survival_permanental_processes_for_survival_analys,NeurIPS (Neural Information Processing Systems),2023,https://github.com/HidKim/SurvPP,FALSE,TRUE,GitHub,
learning_identifiable_factorized_causal_representa,NeurIPS (Neural Information Processing Systems),2024,https://github.com/Genentech/fcr,TRUE,TRUE,GitHub,
intermediate_layers_matter_in_momentum_contrastive,NeurIPS (Neural Information Processing Systems),2021,https://github.com/aakashrkaku/intermdiate_layer_matter_ssl,TRUE,TRUE,GitHub,
r-learning_in_actor-critic_model_offers_a_biologic,NeurIPS (Neural Information Processing Systems),2020,N/A,TRUE,FALSE,N/A,
matt:_a_manifold_attention_network_for_eeg_decodin,NeurIPS (Neural Information Processing Systems),2022,https://github.com/CECNL/MAtt,TRUE,TRUE,GitHub,
directional_message_passing_on_molecular_graphs_vi,NeurIPS (Neural Information Processing Systems),2021,https://github.com/TUM-DAML/synthetic_coordinates,FALSE,TRUE,GitHub,
transferable_boltzmann_generators,NeurIPS (Neural Information Processing Systems),2024,N/A,FALSE,FALSE,N/A,
geometric_transformer_with_interatomic_positional_,NeurIPS (Neural Information Processing Systems),2023,https://github.com/microsoft/AI2BMD/tree/Geoformer,FALSE,TRUE,GitHub,
integrating_expert_odes_into_neural_odes:_pharmaco,NeurIPS (Neural Information Processing Systems),2021,https://github.com/ZhaozhiQIAN/Hybrid-ODE-NeurIPS-2021,FALSE,TRUE,GitHub,
identifying_latent_state-transition_processes_for_,NeurIPS (Neural Information Processing Systems),2024,N/A,TRUE,FALSE,N/A,
bridge-if:_learning_inverse_protein_folding_with_m,NeurIPS (Neural Information Processing Systems),2024,https://github.com/violet-sto/Bridge-IF,FALSE,TRUE,GitHub,
combining_latent_space_and_structured_kernels_for_,NeurIPS (Neural Information Processing Systems),2021,https://github.com/aryandeshwal/LADDER,TRUE,TRUE,GitHub,
enhancing_feature_diversity_boosts_channel-adaptiv,NeurIPS (Neural Information Processing Systems),2024,https://github.com/chaudatascience/diverse_channel_vit,TRUE,TRUE,GitHub,
generative_modelling_of_structurally_constrained_g,NeurIPS (Neural Information Processing Systems),2024,https://github.com/manuelmlmadeira/ConStruct,FALSE,TRUE,GitHub,
bi-directional_weakly_supervised_knowledge_distill,NeurIPS (Neural Information Processing Systems),2022,https://github.com/miccaiif/WENO,TRUE,TRUE,GitHub,
synthetic_model_combination:_an_instance-wise_appr,NeurIPS (Neural Information Processing Systems),2022,https://github.com/XanderJC/synthetic-model-combination,TRUE,TRUE,GitHub,
brain_treebank:_large-scale_intracranial_recording,NeurIPS (Neural Information Processing Systems),2024,https://github.com/czlwang/brain_treebank_code_release,FALSE,TRUE,GitHub,
exploring_molecular_pretraining_model_at_scale,NeurIPS (Neural Information Processing Systems),2024,https://github.com/deepmodeling/Uni-Mol,FALSE,TRUE,GitHub,
self-supervised_learning_of_brain_dynamics_from_br,NeurIPS (Neural Information Processing Systems),2022,https://github.com/athms/learning-from-brains,TRUE,TRUE,GitHub,
diffpo:_a_causal_diffusion_model_for_learning_dist,NeurIPS (Neural Information Processing Systems),2024,https://github.com/yccm/DiffPO,TRUE,TRUE,GitHub,
rethinking_transformer_for_long_contextual_histopa,NeurIPS (Neural Information Processing Systems),2024,https://github.com/invoker-LL/Long-MIL,TRUE,TRUE,GitHub,
learning_substructure_invariance_for_out-of-distri,NeurIPS (Neural Information Processing Systems),2022,https://github.com/yangnianzu0515/MoleOOD,TRUE,TRUE,GitHub,
differentiable_multiple_shooting_layers,NeurIPS (Neural Information Processing Systems),2021,https://github.com/DiffEqML/diffeqml-research,FALSE,TRUE,GitHub,
arctique:_an_artificial_histopathological_dataset_,NeurIPS (Neural Information Processing Systems),2024,https://github.com/Kainmueller-Lab/arctique,TRUE,TRUE,GitHub,
molecule_design_by_latent_prompt_transformer,NeurIPS (Neural Information Processing Systems),2024,https://github.com/deqiankong/Latent-Prompt-Transformer-Molecule-Design,FALSE,TRUE,GitHub,
healnet:_multimodal_fusion_for_heterogeneous_biome,NeurIPS (Neural Information Processing Systems),2024,https://github.com/konst-int-i/healnet,TRUE,TRUE,GitHub,
randomized_sparse_matrix_compression_for_large-sca,NeurIPS (Neural Information Processing Systems),2024,https://github.com/PortPy-Project/CompressRTP,TRUE,TRUE,GitHub,
discovery_of_single_independent_latent_variable,NeurIPS (Neural Information Processing Systems),2022,https://github.com/shaham-lab/disilv,TRUE,TRUE,GitHub,
adaptive_sampling_for_discovery,NeurIPS (Neural Information Processing Systems),2022,N/A,TRUE,FALSE,N/A,
reinforced_molecular_optimization_with_neighborhoo,NeurIPS (Neural Information Processing Systems),2020,https://github.com/Zoesgithub/MNCE-RL,TRUE,TRUE,GitHub,
cornn:_convex_optimization_of_recurrent_neural_net,NeurIPS (Neural Information Processing Systems),2023,https://github.com/schnitzer-lab/CORNN-public,TRUE,TRUE,GitHub,
msa_generation_with_seqs2seqs_pretraining:_advanci,NeurIPS (Neural Information Processing Systems),2024,https://github.com/lezhang7/MSAGen,FALSE,TRUE,GitHub,
stochastic_optimal_control_for_collective_variable,NeurIPS (Neural Information Processing Systems),2023,https://github.com/LarsHoldijk/SOCTransitionPaths,TRUE,TRUE,GitHub,
sloe:_a_faster_method_for_statistical_inference_in,NeurIPS (Neural Information Processing Systems),2021,https://github.com/google-research/sloe-logistic,FALSE,TRUE,GitHub,
learning_structure_from_the_ground_up---hierarchic,NeurIPS (Neural Information Processing Systems),2022,N/A,TRUE,FALSE,N/A,
contrastive_losses_as_generalized_models_of_global,NeurIPS (Neural Information Processing Systems),2024,https://github.com/dhbrookes/Contrastive-Losses-Global-Epistasis.git,TRUE,TRUE,GitHub,
neuralfluid:_nueral_fluidic_system_design_and_cont,NeurIPS (Neural Information Processing Systems),2024,N/A,TRUE,FALSE,N/A,
medjourney:_benchmark_and_evaluation_of_large_lang,NeurIPS (Neural Information Processing Systems),2024,N/A,FALSE,FALSE,N/A,
finding_regions_of_heterogeneity_in_decision-makin,NeurIPS (Neural Information Processing Systems),2021,https://github.com/clinicalml/finding-decision-heterogeneity-regions,TRUE,TRUE,GitHub,
interventional_sum-product_networks:_causal_infere,NeurIPS (Neural Information Processing Systems),2021,https://github.com/zecevic-matej/iSPN,TRUE,TRUE,GitHub,
self-supervised_contrastive_pre-training_for_time_,NeurIPS (Neural Information Processing Systems),2022,https://github.com/mims-harvard/TFC-pretraining,TRUE,TRUE,GitHub,
fast_projection_onto_the_capped_simplex_with_appli,NeurIPS (Neural Information Processing Systems),2021,N/A,TRUE,FALSE,N/A,
temporal_causal_mediation_through_a_point_process:,NeurIPS (Neural Information Processing Systems),2023,https://github.com/caglar-hizli/dynamic-causal-mediation,TRUE,TRUE,GitHub,
spatio-spectral_graph_neural_networks,NeurIPS (Neural Information Processing Systems),2024,https://github.com/sigeisler/s2gnn/,FALSE,TRUE,GitHub,
non-stationary_experimental_design_under_linear_tr,NeurIPS (Neural Information Processing Systems),2023,N/A,FALSE,FALSE,N/A,
neurograph:_benchmarks_for_graph_machine_learning_,NeurIPS (Neural Information Processing Systems),2023,https://github.com/Anwar-Said/NeuroGraph,TRUE,TRUE,GitHub,
3d_self-supervised_methods_for_medical_imaging,NeurIPS (Neural Information Processing Systems),2020,https://github.com/HealthML/self-supervised-3d-tasks,TRUE,TRUE,GitHub,
predicting_a_protein's_stability_under_a_million_m,NeurIPS (Neural Information Processing Systems),2023,https://github.com/jozhang97/MutateEverything,TRUE,TRUE,GitHub,
glucosynth:_generating_differentially-private_synt,NeurIPS (Neural Information Processing Systems),2023,N/A,FALSE,FALSE,N/A,
wildppg:_a_real-world_ppg_dataset_of_long_continuo,NeurIPS (Neural Information Processing Systems),2024,https://github.com/eth-siplab/WildPPG,FALSE,TRUE,GitHub,
low-rank_optimal_transport_through_factor_relaxati,NeurIPS (Neural Information Processing Systems),2024,N/A,TRUE,FALSE,N/A,
interactive_multi-fidelity_learning_for_cost-effec,NeurIPS (Neural Information Processing Systems),2023,N/A,TRUE,FALSE,N/A,
dynamic_fusion_of_eye_movement_data_and_verbal_nar,NeurIPS (Neural Information Processing Systems),2020,N/A,TRUE,FALSE,N/A,
uncertainty_quantification_via_neural_posterior_pr,NeurIPS (Neural Information Processing Systems),2023,https://github.com/EliasNehme/NPPC,FALSE,TRUE,GitHub,
principled_weight_initialisation_for_input-convex_,NeurIPS (Neural Information Processing Systems),2023,https://github.com/ml-jku/convex-init,TRUE,TRUE,GitHub,
integrating_gnn_and_neural_odes_for_estimating_non,NeurIPS (Neural Information Processing Systems),2024,N/A,TRUE,FALSE,N/A,
fastsurvival:_hidden_computational_blessings_in_tr,NeurIPS (Neural Information Processing Systems),2024,https://github.com/jiachangliu/FastSurvival,TRUE,TRUE,GitHub,
unsupervised_polychromatic_neural_representation_f,NeurIPS (Neural Information Processing Systems),2023,https://github.com/iwuqing/Polyner,TRUE,TRUE,GitHub,
aligning_target-aware_molecule_diffusion_models_wi,NeurIPS (Neural Information Processing Systems),2024,https://github.com/MinkaiXu/AliDiff,TRUE,TRUE,GitHub,
mixture_of_neural_fields_for_heterogeneous_reconst,NeurIPS (Neural Information Processing Systems),2024,https://github.com/ml-struct-bio/hydra,FALSE,TRUE,GitHub,
sample-efficient_optimization_in_the_latent_space_,NeurIPS (Neural Information Processing Systems),2020,https://github.com/cambridge-mlg/weighted-retraining,FALSE,TRUE,GitHub,
bootstrapped_training_of_score-conditioned_generat,NeurIPS (Neural Information Processing Systems),2023,https://github.com/kaist-silab/bootgen,TRUE,TRUE,GitHub,
direct_preference-based_evolutionary_multi-objecti,NeurIPS (Neural Information Processing Systems),2024,https://github.com/COLA-Laboratory/EMOC/,FALSE,TRUE,GitHub,
"interventions,_where_and_how?_experimental_design_",NeurIPS (Neural Information Processing Systems),2022,https://github.com/yannadani/cbed,TRUE,TRUE,GitHub,
a_conditional_randomization_test_for_sparse_logist,NeurIPS (Neural Information Processing Systems),2022,https://github.com/tbng/crt_logit,FALSE,TRUE,GitHub,
fast:_a_dual-tier_few-shot_learning_paradigm_for_w,NeurIPS (Neural Information Processing Systems),2024,https://github.com/fukexue/FAST,FALSE,TRUE,GitHub,
generative_adversarial_model-based_optimization_vi,NeurIPS (Neural Information Processing Systems),2024,https://github.com/michael-s-yao/gabo,TRUE,TRUE,GitHub,
samba:_severity-aware_recurrent_modeling_for_cross,NeurIPS (Neural Information Processing Systems),2024,https://github.com/BiQiWHU/Samba,TRUE,TRUE,GitHub,
subgraph_neural_networks,NeurIPS (Neural Information Processing Systems),2020,https://github.com/mims-harvard/SubGNN,TRUE,TRUE,GitHub,
off-policy_selection_for_initiating_human-centric_,NeurIPS (Neural Information Processing Systems),2024,N/A,TRUE,FALSE,N/A,
extraction_and_recovery_of_spatio-temporal_structu,NeurIPS (Neural Information Processing Systems),2023,https://github.com/alexwangNTL/ERDiff,TRUE,TRUE,GitHub,
shape_and_structure_preserving_differential_privac,NeurIPS (Neural Information Processing Systems),2022,N/A,FALSE,FALSE,N/A,
dart-eval:_a_comprehensive_dna_language_model_eval,NeurIPS (Neural Information Processing Systems),2024,https://github.com/kundajelab/DART-Eval,TRUE,TRUE,GitHub,
diffinfinite:_large_mask-image_synthesis_via_paral,NeurIPS (Neural Information Processing Systems),2023,https://github.com/marcoaversa/diffinfinite,TRUE,TRUE,GitHub,
counterfactual_neural_temporal_point_process_for_e,NeurIPS (Neural Information Processing Systems),2022,https://github.com/yizhouzhang97/CNTPP,TRUE,TRUE,GitHub,
